Date;Heure;Time;Biomasse;Gaz;Charbon;Fioul;Hydraulique STEP;Hydraulique fil de l'eau / éclusée;Hydraulique lacs;Nucléaire;Solaire;Déchets;Éolien terrestre;Total
16/2/2020;05:00;43877 05:00-06:00;338;2722;0;241;-3402;4586;898;35650;0;199;11744;52976
16/2/2020;06:00;43877 06:00-07:00;339;2734;1;240;-3229;4597;799;35813;0;199;11659;53152
16/2/2020;07:00;43877 07:00-08:00;338;2737;2;239;-3033;4655;924;36015;168;199;12099;54343
16/2/2020;08:00;43877 08:00-09:00;338;2723;3;238;-2768;4853;1192;35960;392;199;12324;55454
16/2/2020;09:00;43877 09:00-10:00;339;2729;2;238;-1519;4967;2858;36995;1213;199;12347;60368
16/2/2020;10:00;43877 10:00-11:00;339;2721;2;237;-1246;5006;3206;38919;2166;198;12274;63822
16/2/2020;11:00;43877 11:00-12:00;339;2710;2;237;-884;5051;2588;39655;2950;197;12250;65095
16/2/2020;12:00;43877 12:00-13:00;339;2687;3;237;-903;5043;2364;40177;3305;197;12285;65734
16/2/2020;13:00;43877 13:00-14:00;342;2688;2;237;-1726;4868;1888;39592;3440;194;12166;63691
16/2/2020;14:00;43877 14:00-15:00;338;2691;3;237;-2743;4730;1515;38297;3012;192;12025;60297
16/2/2020;15:00;43877 15:00-16:00;347;2690;3;237;-3301;4561;1350;38080;2247;190;11988;58392
16/2/2020;16:00;43877 16:00-17:00;346;2693;2;237;-3487;4577;1374;38716;1215;193;11851;57717
16/2/2020;17:00;43877 17:00-18:00;346;2699;2;237;-2570;4756;1585;41015;390;195;11960;60615
16/2/2020;18:00;43877 18:00-19:00;349;2708;2;237;-639;5199;2425;43825;141;193;11551;65991
16/2/2020;19:00;43877 19:00-20:00;351;2716;2;237;143;5561;2569;44375;0;194;11409;67557
16/2/2020;20:00;43877 20:00-21:00;353;2722;1;237;-810;5308;2007;44118;0;194;11428;65558
16/2/2020;21:00;43877 21:00-22:00;353;2735;1;237;-1908;4984;1379;42767;0;196;11246;61990
16/2/2020;22:00;43877 22:00-23:00;352;2769;1;237;-1614;4898;1145;42760;0;196;10673;61417
16/2/2020;23:00;43877 23:00-24:00;351;2732;1;237;-826;4855;1301;42938;0;197;9783;61569
17/2/2020;00:00;43878 00:00-01:00;351;2739;1;237;-1108;4586;1194;42901;0;198;9045;60144
17/2/2020;01:00;43878 01:00-02:00;352;2750;1;237;-2032;4434;1179;43405;0;196;8224;58746
17/2/2020;02:00;43878 02:00-03:00;352;2759;1;237;-3129;4380;1440;44089;0;196;7274;57599
17/2/2020;03:00;43878 03:00-04:00;351;2767;2;237;-3636;4381;1005;43918;0;195;6559;55779
17/2/2020;04:00;43878 04:00-05:00;351;2765;2;237;-3677;4381;857;44983;0;195;6124;56218
17/2/2020;05:00;43878 05:00-06:00;350;2851;1;237;-3514;4568;1124;46685;0;194;5838;58334
17/2/2020;06:00;43878 06:00-07:00;350;3226;1;240;-557;4958;1747;48197;0;194;5931;64287
17/2/2020;07:00;43878 07:00-08:00;352;4139;1;241;1222;5381;3635;48886;145;194;6392;70588
17/2/2020;08:00;43878 08:00-09:00;353;4812;1;241;2598;5743;3969;49021;299;195;6875;74107
17/2/2020;09:00;43878 09:00-10:00;351;5199;1;240;3058;6089;4304;49179;710;194;7339;76664
17/2/2020;10:00;43878 10:00-11:00;351;5237;1;241;2776;6070;4030;48881;1173;193;8099;77052
17/2/2020;11:00;43878 11:00-12:00;351;5130;-2;241;1672;5817;3396;49219;1614;195;9122;76755
17/2/2020;12:00;43878 12:00-13:00;347;5114;-2;241;810;5739;2965;49405;1921;191;10117;76848
17/2/2020;13:00;43878 13:00-14:00;334;5144;-2;240;491;5477;2721;49487;2055;183;10655;76785
17/2/2020;14:00;43878 14:00-15:00;336;5055;-3;241;366;5231;2428;49383;2085;182;10743;76047
17/2/2020;15:00;43878 15:00-16:00;324;4982;-3;241;305;5048;2097;49396;1701;183;10854;75128
17/2/2020;16:00;43878 16:00-17:00;321;4773;-3;241;360;5209;2146;48781;1077;183;10754;73842
17/2/2020;17:00;43878 17:00-18:00;321;4890;-4;241;514;5633;2421;48736;450;184;10549;73935
17/2/2020;18:00;43878 18:00-19:00;322;4912;-4;241;1546;6368;3490;49247;149;183;10350;76804
17/2/2020;19:00;43878 19:00-20:00;334;4982;-4;241;3418;6615;4537;49452;0;183;10209;79967
17/2/2020;20:00;43878 20:00-21:00;335;4835;-3;241;2426;6260;3448;49453;0;184;10004;77183
17/2/2020;21:00;43878 21:00-22:00;334;3903;0;240;471;5841;2966;49490;0;184;9847;73276
17/2/2020;22:00;43878 22:00-23:00;346;3709;0;240;-1020;5526;2842;49531;0;184;9597;70955
17/2/2020;23:00;43878 23:00-24:00;350;3293;1;240;-1571;5491;2889;49557;0;186;9525;69961
18/2/2020;00:00;43879 00:00-01:00;351;3045;3;240;-2363;5106;2153;49475;0;185;9289;67484
18/2/2020;01:00;43879 01:00-02:00;351;2846;3;240;-3185;4883;1796;48888;0;186;9009;65017
18/2/2020;02:00;43879 02:00-03:00;351;2841;3;240;-3283;4998;1532;48602;0;185;8572;64041
18/2/2020;03:00;43879 03:00-04:00;350;2813;3;240;-3650;4803;1350;48457;0;186;7876;62428
18/2/2020;04:00;43879 04:00-05:00;352;2872;3;240;-3451;4875;1303;48800;0;189;7520;62703
18/2/2020;05:00;43879 05:00-06:00;351;3156;3;240;-2353;4893;1530;49385;0;195;7229;64629
18/2/2020;06:00;43879 06:00-07:00;349;4477;3;240;-312;5467;2387;49906;0;196;6906;69619
18/2/2020;07:00;43879 07:00-08:00;351;5396;3;240;1458;6290;3400;50223;160;195;6956;74672
18/2/2020;08:00;43879 08:00-09:00;352;5438;4;240;2251;6344;3452;50295;609;196;6869;76050
18/2/2020;09:00;43879 09:00-10:00;351;5484;4;316;2696;6424;3583;50284;2185;196;6507;78030
18/2/2020;10:00;43879 10:00-11:00;352;5325;3;316;1607;6221;3140;50285;3728;195;6199;77371
18/2/2020;11:00;43879 11:00-12:00;352;4982;2;241;511;5729;2371;50266;4634;189;6853;76130
18/2/2020;12:00;43879 12:00-13:00;353;4751;3;240;164;5410;1933;50111;4473;177;7983;75598
18/2/2020;13:00;43879 13:00-14:00;353;4645;4;241;53;5279;2047;50087;4252;177;8633;75771
18/2/2020;14:00;43879 14:00-15:00;352;4636;3;241;-714;5214;1662;50057;3900;178;8546;74075
18/2/2020;15:00;43879 15:00-16:00;353;4634;3;237;-238;5270;1977;50039;3223;177;8529;74204
18/2/2020;16:00;43879 16:00-17:00;353;4929;4;237;194;5519;2371;50217;1978;178;7967;73947
18/2/2020;17:00;43879 17:00-18:00;349;5138;2;237;828;5845;2956;50433;713;179;7454;74134
18/2/2020;18:00;43879 18:00-19:00;348;5373;2;238;1720;6376;3436;51084;158;179;7513;76427
18/2/2020;19:00;43879 19:00-20:00;352;5313;2;240;2434;6750;4274;51303;0;178;7933;78779
18/2/2020;20:00;43879 20:00-21:00;353;5301;3;240;1603;6465;3357;50458;0;179;8910;76869
18/2/2020;21:00;43879 21:00-22:00;353;4354;3;240;-320;6014;2350;50339;0;179;9921;73433
18/2/2020;22:00;43879 22:00-23:00;353;4126;3;240;-849;5586;2066;50224;0;179;10433;72361
18/2/2020;23:00;43879 23:00-24:00;352;3641;3;240;-898;5329;1545;49597;0;179;10847;70835
19/2/2020;00:00;43880 00:00-01:00;352;3291;6;241;-1958;5027;1526;48474;0;180;10815;67954
19/2/2020;01:00;43880 01:00-02:00;352;3296;6;240;-3075;4841;1477;48100;0;180;10775;66192
19/2/2020;02:00;43880 02:00-03:00;352;3255;6;240;-3292;4792;1201;48065;0;179;10352;65150
19/2/2020;03:00;43880 03:00-04:00;353;3181;5;240;-3537;4861;996;48025;0;179;9704;64007
19/2/2020;04:00;43880 04:00-05:00;353;3258;6;240;-3415;4834;1112;47907;0;179;9063;63537
19/2/2020;05:00;43880 05:00-06:00;352;3930;6;240;-2717;5011;1552;48872;0;176;8520;65942
19/2/2020;06:00;43880 06:00-07:00;351;5466;6;240;-442;5466;2160;49824;0;178;7703;70952
19/2/2020;07:00;43880 07:00-08:00;349;6425;5;241;1829;6060;4300;49836;160;192;7099;76496
19/2/2020;08:00;43880 08:00-09:00;349;6711;6;240;2050;6244;4377;50169;579;185;6596;77506
19/2/2020;09:00;43880 09:00-10:00;350;6938;6;240;2284;6264;4149;50259;1890;179;5512;78071
19/2/2020;10:00;43880 10:00-11:00;351;7408;6;240;2140;6474;4562;50348;3139;179;5161;80008
19/2/2020;11:00;43880 11:00-12:00;344;7415;5;241;1338;6180;3219;50596;3628;179;5515;78660
19/2/2020;12:00;43880 12:00-13:00;339;7364;5;241;1150;5903;2991;50536;3855;179;5864;78427
19/2/2020;13:00;43880 13:00-14:00;339;7290;3;241;659;5467;1958;50470;3782;180;6058;76447
19/2/2020;14:00;43880 14:00-15:00;338;6967;1;241;548;5320;1557;50323;3334;180;5912;74721
19/2/2020;15:00;43880 15:00-16:00;338;7548;-1;241;562;5445;1685;50086;2665;180;5253;74002
19/2/2020;16:00;43880 16:00-17:00;338;7753;-4;241;1506;5822;3761;49847;1782;181;4325;75552
19/2/2020;17:00;43880 17:00-18:00;338;7940;-5;241;2246;6374;5223;49563;687;181;3718;76506
19/2/2020;18:00;43880 18:00-19:00;339;7923;-9;241;3112;6528;5036;48977;155;181;3541;76024
19/2/2020;19:00;43880 19:00-20:00;338;7953;-11;241;3299;6791;5478;49195;0;180;4028;77492
19/2/2020;20:00;43880 20:00-21:00;339;7787;-11;240;2459;6692;4753;49174;0;181;4818;76432
19/2/2020;21:00;43880 21:00-22:00;339;7298;-11;240;1748;6356;3739;49005;0;180;5345;74239
19/2/2020;22:00;43880 22:00-23:00;339;6789;-12;241;2185;6029;3951;46768;0;181;5444;71915
19/2/2020;23:00;43880 23:00-24:00;339;6498;-9;240;2220;6043;3881;46061;0;181;5541;70995
20/2/2020;00:00;43881 00:00-01:00;338;6044;9;240;1238;5614;2954;45940;0;181;5595;68153
20/2/2020;01:00;43881 01:00-02:00;339;5801;179;240;157;5172;2047;45282;0;181;5609;65007
20/2/2020;02:00;43881 02:00-03:00;338;5694;317;240;-284;5043;2005;45188;0;180;5653;64374
20/2/2020;03:00;43881 03:00-04:00;338;4999;343;240;-679;5024;1979;45181;0;181;5578;63184
20/2/2020;04:00;43881 04:00-05:00;339;5081;313;240;-793;5072;1758;44868;0;183;5779;62840
20/2/2020;05:00;43881 05:00-06:00;339;5762;320;240;92;5397;2282;45387;0;184;6107;66110
20/2/2020;06:00;43881 06:00-07:00;338;6919;342;240;910;6027;3323;45784;0;183;6315;70381
20/2/2020;07:00;43881 07:00-08:00;347;7490;353;240;3573;6324;5693;44938;164;184;6755;76061
20/2/2020;08:00;43881 08:00-09:00;350;7521;324;279;3382;6548;5546;44815;677;184;6966;76592
20/2/2020;09:00;43881 09:00-10:00;352;7276;341;319;1906;6728;4730;44896;2199;186;7291;76224
20/2/2020;10:00;43881 10:00-11:00;351;7320;327;321;1204;6668;3591;44738;3516;187;7585;75808
20/2/2020;11:00;43881 11:00-12:00;351;7267;338;320;988;6506;2820;44419;4388;187;8201;75785
20/2/2020;12:00;43881 12:00-13:00;351;7346;353;285;791;6240;2775;44330;4962;187;9173;76793
20/2/2020;13:00;43881 13:00-14:00;351;7290;356;281;419;5851;3129;44439;4985;187;9674;76962
20/2/2020;14:00;43881 14:00-15:00;350;7346;366;249;687;5660;2831;44721;4552;188;10111;77061
20/2/2020;15:00;43881 15:00-16:00;351;6966;332;241;98;5590;2295;45424;3765;188;10262;75512
20/2/2020;16:00;43881 16:00-17:00;351;6993;314;241;187;5519;2080;45510;2458;189;10347;74189
20/2/2020;17:00;43881 17:00-18:00;352;6828;-4;241;727;6058;3537;45561;896;188;10372;74756
20/2/2020;18:00;43881 18:00-19:00;352;7061;268;241;1137;6574;3690;45208;165;188;10026;74910
20/2/2020;19:00;43881 19:00-20:00;352;7433;350;241;1871;6669;4327;45341;0;188;9836;76608
20/2/2020;20:00;43881 20:00-21:00;352;7209;356;241;729;6371;3443;45500;0;187;9484;73872
20/2/2020;21:00;43881 21:00-22:00;352;6003;339;240;457;5867;2687;45949;0;188;8740;70822
20/2/2020;22:00;43881 22:00-23:00;352;5595;345;240;-97;5969;2862;46926;0;189;7870;70251
20/2/2020;23:00;43881 23:00-24:00;352;5649;281;240;4;5879;2877;47818;0;188;6997;70285
21/2/2020;00:00;43882 00:00-01:00;352;5188;173;241;-598;5552;1887;47632;0;188;6016;66631
21/2/2020;01:00;43882 01:00-02:00;352;4558;63;241;-863;5361;1560;47691;0;187;5515;64665
21/2/2020;02:00;43882 02:00-03:00;352;4337;-1;241;-1908;5154;1577;47923;0;188;5129;62992
21/2/2020;03:00;43882 03:00-04:00;352;4459;4;241;-2678;4999;1516;46909;0;188;4643;60633
21/2/2020;04:00;43882 04:00-05:00;352;4752;5;241;-2811;4980;1462;47221;0;188;4258;60648
21/2/2020;05:00;43882 05:00-06:00;351;5298;6;241;-2092;5125;1489;47844;0;187;3892;62341
21/2/2020;06:00;43882 06:00-07:00;351;6944;6;241;191;5851;2936;48687;0;187;3514;68908
21/2/2020;07:00;43882 07:00-08:00;350;7636;6;241;1949;6685;5001;48791;169;186;3579;74593
21/2/2020;08:00;43882 08:00-09:00;351;7781;6;241;2247;6916;5073;48972;714;187;3726;76214
21/2/2020;09:00;43882 09:00-10:00;351;7793;7;367;2396;6926;4690;49047;2190;187;3566;77520
21/2/2020;10:00;43882 10:00-11:00;351;7907;7;1109;1403;6915;4132;48983;3639;187;3098;77731
21/2/2020;11:00;43882 11:00-12:00;352;7716;7;1152;1041;6734;4010;48881;4604;187;3301;77985
21/2/2020;12:00;43882 12:00-13:00;352;7239;7;852;829;6192;3320;48729;4967;187;4214;76888
21/2/2020;13:00;43882 13:00-14:00;353;6946;8;512;367;5761;2690;48664;4917;186;5238;75642
21/2/2020;14:00;43882 14:00-15:00;353;6478;7;242;292;5561;2428;48721;4603;187;5755;74627
21/2/2020;15:00;43882 15:00-16:00;344;6508;8;242;324;5531;2438;48784;3749;186;5860;73974
21/2/2020;16:00;43882 16:00-17:00;351;6785;12;242;530;5741;3006;48841;2349;187;5549;73593
21/2/2020;17:00;43882 17:00-18:00;352;7007;13;242;1388;6347;4230;48875;884;182;5038;74558
21/2/2020;18:00;43882 18:00-19:00;352;7174;12;242;2657;6897;4730;48557;172;183;4778;75754
21/2/2020;19:00;43882 19:00-20:00;352;7277;12;242;3051;7005;5235;47948;0;185;5070;76377
21/2/2020;20:00;43882 20:00-21:00;352;7271;12;241;1696;6652;4802;47446;0;186;5569;74227
21/2/2020;21:00;43882 21:00-22:00;350;7051;12;241;572;6224;3616;47237;0;186;6186;71675
21/2/2020;22:00;43882 22:00-23:00;351;6903;12;241;823;6274;2991;46950;0;186;6761;71492
21/2/2020;23:00;43882 23:00-24:00;352;6592;12;241;696;6087;2930;46445;0;187;7064;70606
22/2/2020;00:00;43883 00:00-01:00;351;4872;12;241;78;5788;1789;45786;0;187;7091;66195
22/2/2020;01:00;43883 01:00-02:00;351;2909;11;241;-115;5441;1844;45693;0;188;7019;63582
22/2/2020;02:00;43883 02:00-03:00;350;2877;11;241;-1224;5058;1551;44867;0;188;7068;60987
22/2/2020;03:00;43883 03:00-04:00;351;2864;11;239;-2806;4780;956;43392;0;188;7423;57398
22/2/2020;04:00;43883 04:00-05:00;352;2862;12;239;-3465;4691;719;42880;0;188;7587;56065
22/2/2020;05:00;43883 05:00-06:00;351;2854;11;239;-3678;4736;797;42911;0;189;7671;56081
22/2/2020;06:00;43883 06:00-07:00;351;2870;12;238;-2438;4862;971;43877;0;188;7987;58918
22/2/2020;07:00;43883 07:00-08:00;349;2909;12;239;-1118;4910;1174;44776;178;188;7878;61495
22/2/2020;08:00;43883 08:00-09:00;351;2911;12;241;248;5145;1920;44293;856;187;7821;63985
22/2/2020;09:00;43883 09:00-10:00;352;2907;12;241;473;5787;2595;43658;2602;187;7677;66491
22/2/2020;10:00;43883 10:00-11:00;352;2880;12;241;-552;5702;2076;43696;4212;187;7974;66780
22/2/2020;11:00;43883 11:00-12:00;352;2828;12;240;-1731;5429;1782;43047;5196;186;8594;65935
22/2/2020;12:00;43883 12:00-13:00;352;2809;13;238;-1869;5311;1670;42942;5655;185;8760;66066
22/2/2020;13:00;43883 13:00-14:00;352;2790;13;238;-2648;5118;1262;42359;5544;186;8652;63866
22/2/2020;14:00;43883 14:00-15:00;350;2766;13;238;-3287;4896;1183;41791;5064;187;8488;61689
22/2/2020;15:00;43883 15:00-16:00;350;2755;12;238;-3572;4768;1190;41473;4053;187;8125;59579
22/2/2020;16:00;43883 16:00-17:00;351;2767;12;238;-3453;4769;1265;41934;2633;195;7971;58682
22/2/2020;17:00;43883 17:00-18:00;353;2789;13;238;-2404;4917;1328;42930;978;183;8005;59330
22/2/2020;18:00;43883 18:00-19:00;353;2798;13;238;280;5537;2450;44064;170;184;7955;64042
22/2/2020;19:00;43883 19:00-20:00;352;2812;13;238;1491;6043;3594;44633;0;177;7864;67217
22/2/2020;20:00;43883 20:00-21:00;351;2819;12;238;492;5420;2561;45219;0;178;7658;64948
22/2/2020;21:00;43883 21:00-22:00;351;2826;13;238;-830;5233;2273;45690;0;180;7768;63742
22/2/2020;22:00;43883 22:00-23:00;350;2831;13;238;-976;5354;2152;45896;0;185;7724;63767
22/2/2020;23:00;43883 23:00-24:00;351;2834;13;238;-238;5402;1962;45735;0;186;7885;64368
23/2/2020;00:00;43884 00:00-01:00;350;2822;13;238;314;4871;1901;43940;0;187;7861;62497
23/2/2020;01:00;43884 01:00-02:00;349;2819;13;240;-1012;4716;1327;42773;0;187;7613;59025
23/2/2020;02:00;43884 02:00-03:00;349;2811;13;240;-1930;4549;1065;42690;0;188;7404;57379
23/2/2020;03:00;43884 03:00-04:00;349;2821;12;241;-3037;4379;882;40897;0;188;7998;54730
23/2/2020;04:00;43884 04:00-05:00;348;2837;12;242;-3365;4374;798;39558;0;188;8798;53790
23/2/2020;05:00;43884 05:00-06:00;350;2832;12;241;-3416;4304;642;39445;0;188;9505;54103
23/2/2020;06:00;43884 06:00-07:00;349;2835;12;242;-3265;4343;777;39928;0;188;10088;55497
23/2/2020;07:00;43884 07:00-08:00;349;2841;12;242;-2863;4418;1108;40144;170;187;10547;57155
23/2/2020;08:00;43884 08:00-09:00;351;2838;12;241;-2363;4408;1762;41233;653;187;10868;60190
23/2/2020;09:00;43884 09:00-10:00;346;2824;13;238;-1252;4510;1681;43211;1917;186;10900;64574
23/2/2020;10:00;43884 10:00-11:00;338;2813;13;238;-1092;4725;1892;43779;3059;186;10968;66919
23/2/2020;11:00;43884 11:00-12:00;338;2806;13;238;-1147;4858;2067;44908;3930;187;11100;69298
23/2/2020;12:00;43884 12:00-13:00;338;2794;13;238;-985;4774;2199;44835;4528;188;11186;70108
23/2/2020;13:00;43884 13:00-14:00;339;2777;13;238;-2114;4456;1353;42764;4859;187;11250;66122
23/2/2020;14:00;43884 14:00-15:00;348;2760;13;238;-3109;4424;1043;40421;4590;187;11262;62177
23/2/2020;15:00;43884 15:00-16:00;350;2760;13;238;-3100;4355;1015;40213;3821;186;11136;60987
23/2/2020;16:00;43884 16:00-17:00;353;2765;13;238;-3083;4337;1011;40696;2549;186;10879;59944
23/2/2020;17:00;43884 17:00-18:00;353;2776;13;238;-2379;4285;1045;41241;977;188;10514;59251
23/2/2020;18:00;43884 18:00-19:00;353;2787;13;238;-1066;4599;1939;44438;174;189;10088;63752
23/2/2020;19:00;43884 19:00-20:00;352;2816;13;242;115;4946;1813;46164;0;185;9415;66061
23/2/2020;20:00;43884 20:00-21:00;353;2827;12;241;1;4695;1593;46053;0;179;8516;64470
23/2/2020;21:00;43884 21:00-22:00;352;2829;12;241;-502;4465;1410;46199;0;178;7126;62310
23/2/2020;22:00;43884 22:00-23:00;352;2832;12;242;17;4474;1532;46161;0;178;5815;61615
23/2/2020;23:00;43884 23:00-24:00;351;2853;13;241;417;4604;1891;46044;0;178;5066;61658
24/2/2020;00:00;43885 00:00-01:00;351;2796;12;241;-453;4479;1526;45981;0;173;4392;59498
24/2/2020;01:00;43885 01:00-02:00;351;2802;12;239;-1253;4131;1068;45851;0;172;3978;57351
24/2/2020;02:00;43885 02:00-03:00;352;2786;13;238;-1709;4184;1078;45901;0;172;3772;56787
24/2/2020;03:00;43885 03:00-04:00;352;2894;12;242;-2322;4229;1069;44916;0;171;3598;55161
24/2/2020;04:00;43885 04:00-05:00;352;3435;12;241;-1906;4201;966;44707;0;171;3661;55840
24/2/2020;05:00;43885 05:00-06:00;350;4316;12;242;41;4424;2140;45832;0;171;4130;61658
24/2/2020;06:00;43885 06:00-07:00;350;5742;12;241;1675;5106;3373;46966;0;171;4985;68621
24/2/2020;07:00;43885 07:00-08:00;349;6891;12;242;2916;5646;4137;47522;180;171;6033;74099
24/2/2020;08:00;43885 08:00-09:00;352;7390;12;242;3027;5960;4386;47806;721;170;6821;76887
24/2/2020;09:00;43885 09:00-10:00;352;7380;13;242;2568;6350;4214;47957;1909;168;7616;78769
24/2/2020;10:00;43885 10:00-11:00;353;7268;13;242;1735;6090;3536;47949;2945;170;8678;78979
24/2/2020;11:00;43885 11:00-12:00;353;6953;13;242;1422;5955;2873;47962;3711;169;9409;79062
24/2/2020;12:00;43885 12:00-13:00;353;6135;13;241;1004;5699;2952;47902;4454;168;9919;78840
24/2/2020;13:00;43885 13:00-14:00;352;5029;13;242;731;5393;2632;47706;4896;168;9951;77113
24/2/2020;14:00;43885 14:00-15:00;354;4638;13;242;623;5210;2371;47665;4821;169;10135;76241
24/2/2020;15:00;43885 15:00-16:00;353;4480;13;242;-563;5137;1764;47651;4138;177;10313;73705
24/2/2020;16:00;43885 16:00-17:00;353;4557;13;242;-118;5018;1793;47677;2737;180;10343;72795
24/2/2020;17:00;43885 17:00-18:00;352;4967;12;242;261;5270;2458;47612;998;180;10218;72570
24/2/2020;18:00;43885 18:00-19:00;350;5174;12;242;759;5785;3350;47903;162;180;9987;73904
24/2/2020;19:00;43885 19:00-20:00;348;5275;12;242;1765;5941;3375;48226;0;180;10144;75508
24/2/2020;20:00;43885 20:00-21:00;351;4677;12;242;788;5726;2667;48111;0;181;10087;72842
24/2/2020;21:00;43885 21:00-22:00;351;3274;12;241;-671;5295;2153;47373;0;181;10123;68332
24/2/2020;22:00;43885 22:00-23:00;351;2876;13;241;-1304;4901;1800;46547;0;182;9980;65587
24/2/2020;23:00;43885 23:00-24:00;350;2883;13;241;-1265;4846;1873;45997;0;181;9902;65021
25/2/2020;00:00;43886 00:00-01:00;350;2838;13;241;-2787;4947;1338;45346;0;182;9827;62295
25/2/2020;01:00;43886 01:00-02:00;351;2807;12;241;-2988;4851;1116;43793;0;182;9598;59963
25/2/2020;02:00;43886 02:00-03:00;351;2824;13;241;-2925;4796;1498;42874;0;182;9347;59201
25/2/2020;03:00;43886 03:00-04:00;351;2835;13;241;-3120;4796;1334;42071;0;182;9101;57804
25/2/2020;04:00;43886 04:00-05:00;352;2849;13;242;-2998;4662;1271;42242;0;182;9056;57871
25/2/2020;05:00;43886 05:00-06:00;351;3194;12;241;-2577;4694;1878;44158;0;184;8840;60975
25/2/2020;06:00;43886 06:00-07:00;351;4375;12;242;-772;5126;2693;46540;0;186;8542;67295
25/2/2020;07:00;43886 07:00-08:00;350;5604;12;242;467;5591;3294;47502;173;187;8270;71692
25/2/2020;08:00;43886 08:00-09:00;342;5835;12;359;851;5915;3495;47690;536;187;7515;72737
25/2/2020;09:00;43886 09:00-10:00;334;5778;12;369;1133;6331;4153;47705;1154;186;6841;73996
25/2/2020;10:00;43886 10:00-11:00;333;5597;13;368;663;6210;3251;47889;1848;187;7166;73525
25/2/2020;11:00;43886 11:00-12:00;334;5139;13;358;391;5637;2699;47983;2273;186;8287;73300
25/2/2020;12:00;43886 12:00-13:00;327;5076;13;318;425;5575;2177;47211;2447;184;9169;72922
25/2/2020;13:00;43886 13:00-14:00;334;5110;12;319;559;5460;2072;46350;2554;185;10046;73001
25/2/2020;14:00;43886 14:00-15:00;347;5134;12;340;421;5400;2061;46039;2450;185;10493;72882
25/2/2020;15:00;43886 15:00-16:00;353;4837;12;353;185;5307;1708;45819;2260;186;10851;71871
25/2/2020;16:00;43886 16:00-17:00;353;4953;12;243;464;5321;1794;45900;1619;186;11107;71952
25/2/2020;17:00;43886 17:00-18:00;353;5399;12;237;738;5373;2558;46618;694;186;10883;73051
25/2/2020;18:00;43886 18:00-19:00;354;5611;12;238;1854;5898;4137;46876;173;186;10461;75800
25/2/2020;19:00;43886 19:00-20:00;353;5847;11;237;3373;6361;4962;47288;0;186;10643;79261
25/2/2020;20:00;43886 20:00-21:00;352;5666;12;237;1825;6300;4038;47411;0;187;11205;77233
25/2/2020;21:00;43886 21:00-22:00;352;5442;11;237;599;5777;3298;47646;0;193;11476;75031
25/2/2020;22:00;43886 22:00-23:00;351;5392;11;237;296;5494;3647;47628;0;202;11084;74342
25/2/2020;23:00;43886 23:00-24:00;352;5279;12;237;566;5137;2933;47468;0;202;11426;73612
26/2/2020;00:00;43887 00:00-01:00;351;5084;12;237;292;5120;1922;47206;0;204;11621;72049
26/2/2020;01:00;43887 01:00-02:00;351;4891;11;237;91;5031;1800;46824;0;203;11744;71183
26/2/2020;02:00;43887 02:00-03:00;351;4546;11;237;-271;4758;1690;46557;0;200;11576;69655
26/2/2020;03:00;43887 03:00-04:00;349;4514;11;237;-732;4835;1692;45985;0;203;11368;68462
26/2/2020;04:00;43887 04:00-05:00;353;4587;7;237;-1144;4908;1853;46329;0;203;11010;68343
26/2/2020;05:00;43887 05:00-06:00;352;5764;6;237;118;5102;2061;47196;0;204;10232;71272
26/2/2020;06:00;43887 06:00-07:00;353;7522;6;237;1382;5471;3321;47672;0;199;9613;75776
26/2/2020;07:00;43887 07:00-08:00;353;8230;6;237;2696;6276;4841;47691;181;191;9664;80366
26/2/2020;08:00;43887 08:00-09:00;353;8452;6;237;2628;6413;5454;47867;664;193;9414;81681
26/2/2020;09:00;43887 09:00-10:00;348;8445;4;237;2504;6483;5346;47777;1805;194;9217;82360
26/2/2020;10:00;43887 10:00-11:00;344;8332;4;237;1780;6439;4649;47973;2835;195;9612;82400
26/2/2020;11:00;43887 11:00-12:00;344;8284;3;237;830;6370;4640;47989;3691;198;10158;82744
26/2/2020;12:00;43887 12:00-13:00;344;8289;-3;237;762;6262;4176;47956;4135;201;10517;82876
26/2/2020;13:00;43887 13:00-14:00;343;8332;-3;237;576;6074;3734;47946;3981;202;10195;81617
26/2/2020;14:00;43887 14:00-15:00;342;8216;-3;238;411;5844;3018;47954;3552;199;10105;79876
26/2/2020;15:00;43887 15:00-16:00;343;8052;-1;238;268;5737;2963;47874;2950;195;9794;78413
26/2/2020;16:00;43887 16:00-17:00;344;7972;-1;238;981;5827;3016;47318;1805;196;8817;76513
26/2/2020;17:00;43887 17:00-18:00;344;8039;-1;238;2065;6483;4345;46564;669;196;7936;76878
26/2/2020;18:00;43887 18:00-19:00;344;8386;-1;237;2210;7067;4387;46361;159;196;6764;76110
26/2/2020;19:00;43887 19:00-20:00;344;8435;74;238;3414;7143;5964;46493;0;197;6190;78492
26/2/2020;20:00;43887 20:00-21:00;344;8230;202;237;3001;7023;5375;46480;0;196;5998;77086
26/2/2020;21:00;43887 21:00-22:00;344;8348;248;237;2297;6872;4911;46509;0;197;5753;75716
26/2/2020;22:00;43887 22:00-23:00;344;8025;305;237;1750;6686;3966;46473;0;197;5307;73290
26/2/2020;23:00;43887 23:00-24:00;344;7745;316;237;971;6310;3477;46394;0;197;5034;71025
27/2/2020;00:00;43888 00:00-01:00;344;7586;305;237;426;6094;3423;46209;0;196;4860;69680
